Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
28.268333	17.385324	-0.070098
28.269999	17.385223	-0.070097
28.271667	17.384399	-0.070096
28.273334	17.385452	-0.070095
28.275000	17.384224	-0.070094
28.276666	17.383938	-0.070093
28.278333	17.382860	-0.070091
28.280001	17.383024	-0.070090
28.281667	17.382984	-0.070088
28.283333	17.381868	-0.070087
28.285000	17.382065	-0.070085
28.286666	17.381952	-0.070085
28.288334	17.382313	-0.070086
28.290000	17.381977	-0.070086
28.291667	17.380476	-0.070086
28.293333	17.380644	-0.070086
28.294999	17.379980	-0.070085
28.296667	17.380777	-0.070086
28.298334	17.380016	-0.070087
28.300000	17.378376	-0.070088
28.301666	17.379011	-0.070089
28.303333	17.379349	-0.070088
28.305001	17.378500	-0.070089
28.306667	17.378218	-0.070089
28.308333	17.378002	-0.070089
28.310000	17.376596	-0.070087
28.311666	17.377085	-0.070085
28.313334	17.377069	-0.070081
28.315000	17.376328	-0.070078
28.316667	17.375969	-0.070074
28.318333	17.375816	-0.070070
28.319999	17.374353	-0.070066
28.321667	17.374197	-0.070062
28.323334	17.375189	-0.070060
28.325000	17.374628	-0.070060
28.326666	17.373690	-0.070060
28.328333	17.373671	-0.070062
28.330001	17.373402	-0.070063
28.331667	17.372496	-0.070065
28.333333	17.372362	-0.070066
28.335000	17.371607	-0.070066
28.336666	17.371933	-0.070066
28.338334	17.371288	-0.070067
28.340000	17.372059	-0.070066
28.341667	17.371046	-0.070063
28.343333	17.370136	-0.070060
28.344999	17.370934	-0.070058
28.346667	17.370508	-0.070055
28.348334	17.368931	-0.070052
28.350000	17.368835	-0.070049
28.351666	17.369059	-0.070047
28.353333	17.369371	-0.070045
28.355001	17.368429	-0.070045
28.356667	17.368368	-0.070045
28.358333	17.367907	-0.070046
28.360000	17.367428	-0.070047
28.361666	17.366655	-0.070048
28.363334	17.366793	-0.070049
28.365000	17.365656	-0.070050
28.366667	17.365564	-0.070049
28.368333	17.365015	-0.070047
28.369999	17.365314	-0.070045
28.371667	17.365536	-0.070043
28.373334	17.365164	-0.070041
28.375000	17.365139	-0.070040
28.376666	17.363577	-0.070041
28.378333	17.364626	-0.070042
28.380001	17.363916	-0.070044
28.381667	17.363140	-0.070046
28.383333	17.362366	-0.070050
28.385000	17.361677	-0.070052
28.386666	17.361511	-0.070054
28.388334	17.361900	-0.070056
28.390000	17.360798	-0.070057
28.391667	17.361254	-0.070056
28.393333	17.360212	-0.070054
28.394999	17.359985	-0.070052
28.396667	17.360415	-0.070050
28.398334	17.359699	-0.070048
28.400000	17.358789	-0.070046
28.401666	17.359694	-0.070044
28.403333	17.358370	-0.070042
28.405001	17.358540	-0.070040
28.406667	17.358765	-0.070040
28.408333	17.357882	-0.070039
28.410000	17.358480	-0.070040
28.411666	17.357782	-0.070040
28.413334	17.357439	-0.070040
28.415000	17.356579	-0.070042
28.416667	17.356688	-0.070045
28.418333	17.355053	-0.070046
28.419999	17.356140	-0.070046
28.421667	17.354858	-0.070044
28.423334	17.354479	-0.070043
28.425000	17.354864	-0.070042
28.426666	17.354792	-0.070039
28.428333	17.354822	-0.070036
28.430001	17.353540	-0.070034
28.431667	17.353666	-0.070033
28.433333	17.352371	-0.070032
28.435000	17.353016	-0.070030
28.436666	17.353119	-0.070028
28.438334	17.352131	-0.070028
28.440000	17.351366	-0.070028
28.441667	17.350971	-0.070026
28.443333	17.351353	-0.070024
28.444999	17.350826	-0.070022
28.446667	17.349806	-0.070022
28.448334	17.350174	-0.070022
28.450000	17.349874	-0.070022
28.451666	17.348633	-0.070022
28.453333	17.348627	-0.070020
28.455001	17.348440	-0.070018
28.456667	17.347887	-0.070016
28.458333	17.347437	-0.070014
28.460000	17.346931	-0.070012
28.461666	17.347002	-0.070011
28.463334	17.345903	-0.070012
28.465000	17.346584	-0.070014
28.466667	17.346066	-0.070016
28.468333	17.346066	-0.070017
28.469999	17.345335	-0.070019
28.471667	17.346182	-0.070020
28.473334	17.344358	-0.070020
28.475000	17.344347	-0.070020
28.476666	17.344288	-0.070020
28.478333	17.343700	-0.070021
28.480001	17.344213	-0.070021
28.481667	17.344378	-0.070019
28.483333	17.343134	-0.070017
28.485000	17.342438	-0.070016
28.486666	17.341433	-0.070015
28.488334	17.340561	-0.070013
28.490000	17.340239	-0.070013
28.491667	17.340712	-0.070013
28.493333	17.340120	-0.070013
28.494999	17.341419	-0.070014
28.496667	17.339523	-0.070016
28.498334	17.339535	-0.070019
28.500000	17.339001	-0.070020
28.501666	17.339506	-0.070020
28.503333	17.337934	-0.070020
28.505001	17.338018	-0.070020
28.506667	17.338087	-0.070019
28.508333	17.337654	-0.070020
28.510000	17.336464	-0.070022
28.511666	17.336172	-0.070022
28.513334	17.335480	-0.070022
28.515000	17.335920	-0.070023
28.516667	17.335890	-0.070023
28.518333	17.335707	-0.070022
28.519999	17.335716	-0.070023
28.521667	17.334118	-0.070024
28.523334	17.333649	-0.070024
28.525000	17.334076	-0.070025
28.526666	17.333399	-0.070026
28.528333	17.333937	-0.070029
28.530001	17.332752	-0.070032
28.531667	17.333788	-0.070035
28.533333	17.332167	-0.070037
28.535000	17.331367	-0.070038
28.536666	17.331656	-0.070038
28.538334	17.331455	-0.070037
28.540000	17.331400	-0.070035
28.541667	17.330462	-0.070033
28.543333	17.329731	-0.070030
28.544999	17.329704	-0.070027
28.546667	17.330210	-0.070026
28.548334	17.329090	-0.070025
28.550000	17.328939	-0.070025
28.551666	17.328831	-0.070025
28.553333	17.328642	-0.070026
28.555001	17.328249	-0.070026
28.556667	17.327824	-0.070027
28.558333	17.328432	-0.070027
28.560000	17.327625	-0.070027
28.561666	17.325872	-0.070026
28.563334	17.326735	-0.070025
28.565000	17.326591	-0.070022
28.566667	17.325827	-0.070019
28.568333	17.325029	-0.070017
28.569999	17.325375	-0.070015
28.571667	17.324923	-0.070015
28.573334	17.323685	-0.070015
28.575000	17.324839	-0.070015
28.576666	17.324720	-0.070015
28.578333	17.323990	-0.070016
28.580001	17.322790	-0.070018
28.581667	17.322556	-0.070019
28.583333	17.321636	-0.070019
28.585000	17.321840	-0.070019
28.586666	17.322983	-0.070019
28.588334	17.322214	-0.070019
28.590000	17.321819	-0.070019
28.591667	17.320141	-0.070019
28.593333	17.320246	-0.070019
28.594999	17.320444	-0.070019
28.596667	17.319839	-0.070018
28.598334	17.319822	-0.070017
28.600000	17.319195	-0.070016
28.601666	17.319260	-0.070015
28.603333	17.319017	-0.070014
28.605001	17.318766	-0.070014
28.606667	17.318100	-0.070015
28.608333	17.316986	-0.070015
28.610000	17.317327	-0.070016
28.611666	17.316399	-0.070018
28.613334	17.316652	-0.070019
28.615000	17.316252	-0.070020
28.616667	17.316059	-0.070022
28.618333	17.315842	-0.070022
28.619999	17.315216	-0.070022
28.621667	17.314663	-0.070022
28.623334	17.315010	-0.070024
28.625000	17.314690	-0.070026
28.626666	17.314142	-0.070028
28.628333	17.313105	-0.070031
28.630001	17.313332	-0.070034
28.631667	17.312607	-0.070035
28.633333	17.312382	-0.070037
28.635000	17.312557	-0.070038
28.636666	17.312317	-0.070037
28.638334	17.312172	-0.070037
28.640000	17.311859	-0.070035
28.641667	17.311014	-0.070034
28.643333	17.310400	-0.070034
28.644999	17.310469	-0.070033
28.646667	17.309750	-0.070033
28.648334	17.309141	-0.070033
28.650000	17.308857	-0.070034
28.651666	17.308380	-0.070035
28.653333	17.309095	-0.070037
28.655001	17.309452	-0.070040
28.656667	17.308172	-0.070043
28.658333	17.307335	-0.070045
28.660000	17.308096	-0.070046
28.661666	17.306738	-0.070049
28.663334	17.306063	-0.070050
28.665000	17.305897	-0.070050
28.666667	17.305544	-0.070050
28.668333	17.306293	-0.070051
28.669999	17.306210	-0.070052
28.671667	17.306023	-0.070052
28.673334	17.304609	-0.070053
28.675000	17.305353	-0.070053
28.676666	17.303843	-0.070052
28.678333	17.303392	-0.070050
28.680001	17.303164	-0.070048
28.681667	17.303717	-0.070046
28.683333	17.302235	-0.070044
28.685000	17.303099	-0.070041
28.686666	17.302481	-0.070039
28.688334	17.302191	-0.070040
28.690000	17.301558	-0.070040
28.691667	17.301258	-0.070040
28.693333	17.300827	-0.070039
28.694999	17.300474	-0.070039
28.696667	17.299940	-0.070039
28.698334	17.299091	-0.070037
28.700000	17.299522	-0.070037
28.701666	17.298878	-0.070036
28.703333	17.298338	-0.070036
28.705001	17.297934	-0.070035
28.706667	17.297947	-0.070037
28.708333	17.297993	-0.070039
28.710000	17.296995	-0.070042
28.711666	17.297386	-0.070044
28.713334	17.295811	-0.070047
28.715000	17.296509	-0.070049
28.716667	17.296150	-0.070050
28.718333	17.296389	-0.070050
28.719999	17.295216	-0.070048
28.721667	17.294388	-0.070046
28.723334	17.294340	-0.070044
28.725000	17.295055	-0.070042
28.726666	17.294464	-0.070041
28.728333	17.293638	-0.070039
28.730001	17.293385	-0.070038
28.731667	17.293684	-0.070038
28.733333	17.292425	-0.070038
28.735000	17.292093	-0.070040
28.736666	17.291710	-0.070040
28.738334	17.292318	-0.070042
28.740000	17.290310	-0.070043
28.741667	17.291334	-0.070044
28.743333	17.290737	-0.070044
28.744999	17.290482	-0.070043
28.746667	17.289717	-0.070042
28.748334	17.290039	-0.070041
28.750000	17.289165	-0.070038
28.751666	17.289680	-0.070036
28.753333	17.288380	-0.070033
28.755001	17.288750	-0.070033
28.756667	17.288494	-0.070034
28.758333	17.287443	-0.070036
28.760000	17.287338	-0.070036
28.761666	17.286266	-0.070036
28.763334	17.286865	-0.070037
28.765000	17.285763	-0.070038
28.766667	17.286510	-0.070038
28.768333	17.285774	-0.070037
28.769999	17.285528	-0.070034
28.771667	17.284548	-0.070031
28.773334	17.283981	-0.070028
28.775000	17.283533	-0.070026
28.776666	17.282612	-0.070026
28.778333	17.283470	-0.070025
28.780001	17.282841	-0.070023
28.781667	17.281891	-0.070019
28.783333	17.282724	-0.070017
28.785000	17.282568	-0.070015
28.786666	17.281860	-0.070012
28.788334	17.280954	-0.070009
28.790000	17.281651	-0.070007
28.791667	17.280973	-0.070006
28.793333	17.280895	-0.070007
28.794999	17.280024	-0.070007
28.796667	17.280073	-0.070008
28.798334	17.280582	-0.070010
28.800000	17.279058	-0.070012
28.801666	17.279360	-0.070012
28.803333	17.278412	-0.070012
28.805001	17.278572	-0.070011
28.806667	17.278687	-0.070010
28.808333	17.277485	-0.070009
28.810000	17.276960	-0.070006
28.811666	17.277119	-0.070003
28.813334	17.276375	-0.070001
28.815000	17.277481	-0.069999
28.816667	17.275940	-0.069998
28.818333	17.276659	-0.069998
28.819999	17.275320	-0.069997
28.821667	17.275015	-0.069995
28.823334	17.274345	-0.069994
28.825000	17.274151	-0.069995
28.826666	17.273008	-0.069995
28.828333	17.273705	-0.069994
28.830001	17.273733	-0.069994
28.831667	17.272337	-0.069992
28.833333	17.271738	-0.069991
28.835000	17.271690	-0.069991
28.836666	17.270956	-0.069992
28.838334	17.271513	-0.069993
28.840000	17.271011	-0.069993
28.841667	17.270874	-0.069993
28.843333	17.270037	-0.069992
28.844999	17.269903	-0.069990
28.846667	17.270134	-0.069987
28.848334	17.269566	-0.069985
28.850000	17.269051	-0.069983
28.851666	17.269003	-0.069981
28.853333	17.267040	-0.069978
28.855001	17.268866	-0.069977
28.856667	17.268227	-0.069977
28.858333	17.267765	-0.069976
28.860000	17.266640	-0.069975
28.861666	17.266731	-0.069975
28.863334	17.266459	-0.069974
28.865000	17.266989	-0.069973
28.866667	17.265083	-0.069972
28.868333	17.265745	-0.069970
28.869999	17.265036	-0.069970
28.871667	17.264475	-0.069971
28.873334	17.264572	-0.069972
28.875000	17.264078	-0.069975
28.876666	17.264349	-0.069977
28.878333	17.264505	-0.069979
28.880001	17.262939	-0.069982
28.881667	17.263222	-0.069983
28.883333	17.262877	-0.069982
28.885000	17.262796	-0.069981
28.886666	17.262177	-0.069979
28.888334	17.260906	-0.069976
28.890000	17.261150	-0.069974
28.891667	17.260181	-0.069972
28.893333	17.260029	-0.069971
28.894999	17.259726	-0.069970
28.896667	17.258959	-0.069970
28.898334	17.258787	-0.069971
28.900000	17.257656	-0.069974
28.901666	17.257898	-0.069976
28.903333	17.258314	-0.069977
28.905001	17.256857	-0.069980
28.906667	17.257128	-0.069982
28.908333	17.256809	-0.069984
28.910000	17.256001	-0.069986
28.911666	17.256231	-0.069989
28.913334	17.255459	-0.069990
28.915000	17.256014	-0.069990
28.916667	17.255508	-0.069990
28.918333	17.255442	-0.069989
28.919999	17.255093	-0.069989
28.921667	17.253557	-0.069990
28.923334	17.253241	-0.069992
28.925000	17.254082	-0.069995
28.926666	17.253042	-0.069998
28.928333	17.253391	-0.070000
28.930001	17.252588	-0.070001
28.931667	17.251682	-0.070002
28.933333	17.251366	-0.070002
28.935000	17.252161	-0.069999
28.936666	17.251184	-0.069996
28.938334	17.250757	-0.069993
28.940000	17.251331	-0.069991
28.941667	17.250475	-0.069989
28.943333	17.249895	-0.069989
28.944999	17.248901	-0.069991
28.946667	17.250053	-0.069993
28.948334	17.249527	-0.069996
28.950000	17.249449	-0.070001
28.951666	17.248203	-0.070005
28.953333	17.247927	-0.070010
28.955001	17.248180	-0.070014
28.956667	17.248259	-0.070017
28.958333	17.247650	-0.070020
28.960000	17.247616	-0.070022
28.961666	17.246737	-0.070022
28.963334	17.246277	-0.070022
28.965000	17.245295	-0.070021
28.966667	17.244659	-0.070020
28.968333	17.244602	-0.070019
28.969999	17.245417	-0.070018
28.971667	17.246117	-0.070017
28.973334	17.244522	-0.070018
28.975000	17.243883	-0.070019
28.976666	17.243656	-0.070020
28.978333	17.243837	-0.070021
28.980001	17.242838	-0.070022
28.981667	17.241407	-0.070023
28.983333	17.242989	-0.070023
28.985000	17.242514	-0.070022
28.986666	17.241503	-0.070021
28.988334	17.242081	-0.070019
28.990000	17.240763	-0.070017
28.991667	17.240545	-0.070017
28.993333	17.239994	-0.070016
28.994999	17.239861	-0.070016
28.996667	17.240101	-0.070015
28.998334	17.240431	-0.070015
29.000000	17.239641	-0.070014
29.001666	17.238621	-0.070014
29.003333	17.238899	-0.070014
29.005001	17.238001	-0.070015
29.006667	17.238321	-0.070015
29.008333	17.236773	-0.070016
29.010000	17.237171	-0.070017
29.011666	17.236877	-0.070020
29.013334	17.236147	-0.070022
29.015000	17.236441	-0.070025
29.016667	17.236591	-0.070028
29.018333	17.236187	-0.070033
29.019999	17.235102	-0.070035
29.021667	17.234947	-0.070037
29.023334	17.234156	-0.070038
29.025000	17.234343	-0.070039
29.026666	17.233860	-0.070039
29.028333	17.233648	-0.070040
29.030001	17.233608	-0.070040
29.031667	17.233137	-0.070039
29.033333	17.232986	-0.070038
29.035000	17.231995	-0.070036
29.036666	17.232157	-0.070037
29.038334	17.231590	-0.070037
29.040000	17.231222	-0.070037
29.041667	17.230152	-0.070038
29.043333	17.230085	-0.070039
29.044999	17.231007	-0.070039
29.046667	17.229971	-0.070040
29.048334	17.229742	-0.070040
29.050000	17.228500	-0.070039
29.051666	17.228729	-0.070039
29.053333	17.228434	-0.070038
29.055001	17.227400	-0.070038
29.056667	17.227686	-0.070038
29.058333	17.227520	-0.070037
29.060000	17.226091	-0.070035
29.061666	17.226973	-0.070035
29.063334	17.227139	-0.070036
29.065000	17.225576	-0.070040
29.066667	17.225210	-0.070043
29.068333	17.225857	-0.070048
29.069999	17.225594	-0.070052
29.071667	17.225100	-0.070057
29.073334	17.225016	-0.070063
29.075000	17.224167	-0.070066
29.076666	17.224073	-0.070067
29.078333	17.224274	-0.070067
29.080001	17.223047	-0.070064
29.081667	17.223228	-0.070062
29.083333	17.223104	-0.070058
29.085000	17.223143	-0.070055
29.086666	17.221886	-0.070053
29.088334	17.220421	-0.070051
29.090000	17.221617	-0.070051
29.091667	17.222069	-0.070051
29.093333	17.220949	-0.070051
29.094999	17.220404	-0.070052
29.096667	17.219631	-0.070052
29.098334	17.219839	-0.070051
29.100000	17.220804	-0.070051
29.101666	17.219103	-0.070051
29.103333	17.218428	-0.070052
29.105001	17.218035	-0.070053
29.106667	17.218788	-0.070055
29.108333	17.217550	-0.070055
29.110000	17.217743	-0.070057
29.111666	17.216564	-0.070058
29.113334	17.217299	-0.070060
29.115000	17.217289	-0.070060
29.116667	17.216024	-0.070060
29.118333	17.216057	-0.070061
29.119999	17.216045	-0.070061
29.121667	17.214355	-0.070062
29.123334	17.214451	-0.070063
29.125000	17.213787	-0.070063
29.126666	17.214149	-0.070063
29.128333	17.213335	-0.070061
29.130001	17.213230	-0.070060
29.131667	17.212162	-0.070059
29.133333	17.212568	-0.070057
29.135000	17.211863	-0.070057
29.136666	17.212561	-0.070056
29.138334	17.211533	-0.070056
29.140000	17.211493	-0.070056
29.141667	17.210846	-0.070057
29.143333	17.210676	-0.070057
29.144999	17.210346	-0.070057
29.146667	17.209826	-0.070058
29.148334	17.209610	-0.070059
29.150000	17.208626	-0.070059
29.151666	17.208874	-0.070059
29.153333	17.208572	-0.070058
29.155001	17.208702	-0.070057
29.156667	17.207943	-0.070056
29.158333	17.207626	-0.070054
29.160000	17.207363	-0.070054
29.161666	17.206961	-0.070054
29.163334	17.205658	-0.070053
29.165000	17.205915	-0.070053
29.166667	17.205101	-0.070052
29.168333	17.206226	-0.070051
29.169999	17.205597	-0.070050
29.171667	17.205584	-0.070050
29.173334	17.205095	-0.070049
29.175000	17.203720	-0.070050
29.176666	17.203938	-0.070051
29.178333	17.203815	-0.070053
29.180001	17.204042	-0.070054
29.181667	17.203472	-0.070055
29.183333	17.203482	-0.070054
29.185000	17.202398	-0.070052
29.186666	17.202604	-0.070049
29.188334	17.201931	-0.070045
29.190000	17.201200	-0.070041
29.191667	17.200808	-0.070038
29.193333	17.200518	-0.070036
29.194999	17.199663	-0.070034
29.196667	17.200470	-0.070033
29.198334	17.200155	-0.070032
29.200000	17.200033	-0.070031
29.201666	17.198631	-0.070030
29.203333	17.198921	-0.070029
29.205001	17.198851	-0.070028
29.206667	17.197517	-0.070027
29.208333	17.197813	-0.070026
29.210000	17.196598	-0.070025
29.211666	17.197548	-0.070024
29.213334	17.196560	-0.070023
29.215000	17.195755	-0.070021
29.216667	17.196529	-0.070018
29.218333	17.195356	-0.070014
29.219999	17.195311	-0.070010
29.221667	17.195646	-0.070006
29.223334	17.194864	-0.070003
29.225000	17.194662	-0.070002
29.226666	17.195518	-0.070004
29.228333	17.193258	-0.070004
29.230001	17.193377	-0.070004
29.231667	17.191530	-0.070005
29.233333	17.192928	-0.070006
29.235000	17.193123	-0.070005
29.236666	17.192261	-0.070004
29.238334	17.192806	-0.070002
29.240000	17.191879	-0.070000
29.241667	17.190830	-0.069998
29.243333	17.191071	-0.069997
29.244999	17.190067	-0.069996
29.246667	17.188955	-0.069994
29.248334	17.191086	-0.069993
29.250000	17.189589	-0.069991
29.251666	17.189512	-0.069991
29.253333	17.189310	-0.069991
29.255001	17.187998	-0.069991
29.256667	17.188770	-0.069991
29.258333	17.188480	-0.069991
29.260000	17.187248	-0.069991
29.261666	17.187614	-0.069991
29.263334	17.188202	-0.069992
29.265000	17.185783	-0.069993
29.266667	17.187078	-0.069994
29.268333	17.185791	-0.069995
29.269999	17.185995	-0.069996
29.271667	17.185270	-0.069997
29.273334	17.184484	-0.069999
29.275000	17.184578	-0.069998
29.276666	17.183956	-0.069996
29.278333	17.184914	-0.069994
29.280001	17.183258	-0.069991
29.281667	17.183855	-0.069989
29.283333	17.183935	-0.069987
29.285000	17.183266	-0.069985
29.286666	17.181849	-0.069984
29.288334	17.182850	-0.069983
29.290000	17.182114	-0.069983
29.291667	17.180937	-0.069985
29.293333	17.180647	-0.069988
29.294999	17.181503	-0.069992
29.296667	17.180548	-0.069994
29.298334	17.179874	-0.069997
29.300000	17.179073	-0.069999
29.301666	17.180019	-0.069999
29.303333	17.178860	-0.069999
29.305001	17.178423	-0.069998
29.306667	17.177198	-0.069997
29.308333	17.177065	-0.069996
29.310000	17.177393	-0.069996
29.311666	17.176983	-0.069996
29.313334	17.176865	-0.069997
29.315000	17.176287	-0.069998
29.316667	17.176226	-0.069998
29.318333	17.175730	-0.069998
29.319999	17.174658	-0.069998
29.321667	17.175407	-0.069998
29.323334	17.175016	-0.069999
29.325000	17.174320	-0.070000
29.326666	17.173458	-0.070000
29.328333	17.174408	-0.070001
29.330001	17.173483	-0.069999
29.331667	17.173176	-0.069996
29.333333	17.171804	-0.069993
29.335000	17.172503	-0.069990
29.336666	17.172686	-0.069987
29.338334	17.171747	-0.069986
29.340000	17.171246	-0.069985
29.341667	17.171278	-0.069983
29.343333	17.171581	-0.069981
29.344999	17.170254	-0.069981
29.346667	17.170609	-0.069981
29.348334	17.169195	-0.069981
29.350000	17.169228	-0.069981
29.351666	17.169146	-0.069981
29.353333	17.168282	-0.069981
29.355001	17.167994	-0.069981
29.356667	17.168100	-0.069982
29.358333	17.167673	-0.069983
29.360000	17.167824	-0.069984
29.361666	17.166880	-0.069984
29.363334	17.167513	-0.069985
29.365000	17.166912	-0.069985
29.366667	17.166836	-0.069985
29.368333	17.164906	-0.069984
29.369999	17.165600	-0.069983
29.371667	17.164612	-0.069981
29.373334	17.163897	-0.069980
29.375000	17.163908	-0.069979
29.376666	17.164232	-0.069978
29.378333	17.163773	-0.069979
29.380001	17.163334	-0.069979
29.381667	17.163256	-0.069977
29.383333	17.162718	-0.069976
29.385000	17.162979	-0.069974
29.386666	17.162289	-0.069973
29.388334	17.162600	-0.069972
29.390000	17.161596	-0.069970
29.391667	17.160877	-0.069968
29.393333	17.161299	-0.069966
29.394999	17.160902	-0.069967
29.396667	17.159685	-0.069966
29.398334	17.159441	-0.069966
29.400000	17.161173	-0.069966
29.401666	17.159300	-0.069966
29.403333	17.158787	-0.069965
29.405001	17.158936	-0.069965
29.406667	17.158331	-0.069965
29.408333	17.157484	-0.069964
29.410000	17.156986	-0.069964
29.411666	17.157049	-0.069964
29.413334	17.156811	-0.069965
29.415000	17.157532	-0.069966
29.416667	17.157143	-0.069967
29.418333	17.155073	-0.069967
29.419999	17.154657	-0.069967
29.421667	17.154816	-0.069969
29.423334	17.154825	-0.069969
29.425000	17.154430	-0.069970
29.426666	17.154522	-0.069970
29.428333	17.153923	-0.069971
29.430001	17.153889	-0.069970
29.431667	17.153160	-0.069969
29.433333	17.152664	-0.069968
29.435000	17.152775	-0.069967
29.436666	17.152439	-0.069965
29.438334	17.152323	-0.069963
29.440000	17.151180	-0.069962
29.441667	17.151138	-0.069961
29.443333	17.150326	-0.069961
29.444999	17.151499	-0.069962
29.446667	17.151125	-0.069963
29.448334	17.150116	-0.069965
29.450000	17.149557	-0.069967
29.451666	17.149628	-0.069969
29.453333	17.148634	-0.069971
29.455001	17.149263	-0.069971
29.456667	17.149071	-0.069969
29.458333	17.147993	-0.069969
29.460000	17.148151	-0.069969
29.461666	17.147577	-0.069969
29.463334	17.148577	-0.069969
29.465000	17.146776	-0.069970
29.466667	17.146393	-0.069970
29.468333	17.146275	-0.069971
29.469999	17.146515	-0.069973
29.471667	17.145443	-0.069976
29.473334	17.145023	-0.069979
29.475000	17.145184	-0.069982
29.476666	17.144539	-0.069983
29.478333	17.143995	-0.069983
29.480001	17.143436	-0.069983
29.481667	17.143608	-0.069984
29.483333	17.143488	-0.069984
29.485000	17.141869	-0.069984
29.486666	17.141224	-0.069983
29.488334	17.142363	-0.069983
29.490000	17.141121	-0.069983
29.491667	17.140631	-0.069984
29.493333	17.140329	-0.069984
29.494999	17.140532	-0.069986
29.496667	17.139349	-0.069987
29.498334	17.139862	-0.069988
29.500000	17.139769	-0.069990
29.501666	17.138645	-0.069990
29.503333	17.138794	-0.069991
29.505001	17.138292	-0.069991
29.506667	17.137474	-0.069993
29.508333	17.137150	-0.069996
29.510000	17.136814	-0.069997
29.511666	17.136864	-0.069998
29.513334	17.136276	-0.069998
29.515000	17.135546	-0.069999
29.516667	17.135532	-0.069998
29.518333	17.135929	-0.069997
29.519999	17.134848	-0.069995
29.521667	17.134943	-0.069993
29.523334	17.135214	-0.069991
29.525000	17.134855	-0.069991
29.526666	17.133438	-0.069990
29.528333	17.132816	-0.069989
29.530001	17.132732	-0.069987
29.531667	17.132423	-0.069984
29.533333	17.132912	-0.069982
29.535000	17.132284	-0.069980
29.536666	17.131641	-0.069978
29.538334	17.131840	-0.069975
29.540000	17.132025	-0.069972
29.541667	17.130432	-0.069968
29.543333	17.130461	-0.069967
29.544999	17.130051	-0.069967
29.546667	17.130547	-0.069967
29.548334	17.128452	-0.069968
29.550000	17.129179	-0.069968
29.551666	17.129436	-0.069968
29.553333	17.129286	-0.069967
29.555001	17.128109	-0.069968
29.556667	17.128119	-0.069970
29.558333	17.127645	-0.069969
29.560000	17.127729	-0.069969
29.561666	17.126801	-0.069968
29.563334	17.126673	-0.069967
29.565000	17.126143	-0.069967
29.566667	17.125551	-0.069967
29.568333	17.125563	-0.069967
29.569999	17.124393	-0.069965
29.571667	17.124029	-0.069965
29.573334	17.124615	-0.069965
29.575000	17.124176	-0.069965
29.576666	17.123341	-0.069966
29.578333	17.123354	-0.069968
29.580001	17.122498	-0.069969
29.581667	17.122629	-0.069969
29.583333	17.122068	-0.069968
29.585000	17.123409	-0.069967
29.586666	17.122347	-0.069966
29.588334	17.121841	-0.069965
29.590000	17.120943	-0.069965
29.591667	17.119604	-0.069965
29.593333	17.120655	-0.069964
29.594999	17.119928	-0.069964
29.596667	17.120947	-0.069963
29.598334	17.120192	-0.069963
29.600000	17.119825	-0.069962
29.601666	17.119015	-0.069960
29.603333	17.118513	-0.069958
29.605001	17.118465	-0.069955
29.606667	17.117817	-0.069953
29.608333	17.118282	-0.069950
29.610000	17.117392	-0.069948
29.611666	17.116577	-0.069946
29.613334	17.117273	-0.069946
29.615000	17.115892	-0.069945
29.616667	17.115698	-0.069946
29.618333	17.115639	-0.069947
29.619999	17.115263	-0.069947
29.621667	17.115152	-0.069947
29.623334	17.114042	-0.069946
29.625000	17.114782	-0.069944
29.626666	17.113344	-0.069941
29.628333	17.113750	-0.069938
29.630001	17.112865	-0.069934
29.631667	17.112741	-0.069929
29.633333	17.112556	-0.069926
29.635000	17.112011	-0.069924
29.636666	17.111305	-0.069922
29.638334	17.110832	-0.069921
29.640000	17.111094	-0.069922
29.641667	17.110332	-0.069924
29.643333	17.110371	-0.069925
29.644999	17.110977	-0.069928
29.646667	17.109922	-0.069931
29.648334	17.110279	-0.069932
29.650000	17.109062	-0.069931
29.651666	17.110088	-0.069929
29.653333	17.108461	-0.069927
29.655001	17.109730	-0.069925
29.656667	17.108730	-0.069922
29.658333	17.107933	-0.069922
29.660000	17.107086	-0.069922
29.661666	17.107878	-0.069923
29.663334	17.106724	-0.069925
29.665000	17.106293	-0.069928
29.666667	17.106472	-0.069930
29.668333	17.106092	-0.069931
29.669999	17.105947	-0.069931
29.671667	17.105368	-0.069932
29.673334	17.105310	-0.069930
29.675000	17.105606	-0.069929
29.676666	17.104261	-0.069927
29.678333	17.103743	-0.069926
29.680001	17.104328	-0.069926
29.681667	17.104181	-0.069926
29.683333	17.103737	-0.069927
29.685000	17.102444	-0.069927
29.686666	17.102165	-0.069926
29.688334	17.102076	-0.069925
29.690000	17.101995	-0.069925
29.691667	17.101898	-0.069926
29.693333	17.100962	-0.069926
29.694999	17.100607	-0.069927
29.696667	17.100693	-0.069926
29.698334	17.099974	-0.069926
29.700000	17.099154	-0.069925
29.701666	17.099415	-0.069926
29.703333	17.098372	-0.069925
29.705001	17.099085	-0.069924
29.706667	17.097338	-0.069922
29.708333	17.097349	-0.069921
29.710000	17.097481	-0.069919
29.711666	17.096487	-0.069917
29.713334	17.096476	-0.069917
29.715000	17.096170	-0.069917
29.716667	17.095432	-0.069916
29.718333	17.095484	-0.069916
29.719999	17.094999	-0.069915
29.721667	17.094784	-0.069914
