Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
35.475000	12.925987	-0.151563
35.476668	12.925778	-0.151563
35.478333	12.926391	-0.151563
35.480001	12.926106	-0.151561
35.481665	12.925169	-0.151558
35.483333	12.923697	-0.151555
35.485002	12.924501	-0.151554
35.486666	12.923921	-0.151551
35.488334	12.923912	-0.151550
35.489998	12.924086	-0.151547
35.491667	12.922962	-0.151543
35.493335	12.921864	-0.151541
35.494999	12.921872	-0.151538
35.496667	12.922709	-0.151534
35.498332	12.920794	-0.151530
35.500000	12.921135	-0.151526
35.501668	12.921585	-0.151525
35.503333	12.920269	-0.151523
35.505001	12.920544	-0.151521
35.506665	12.919894	-0.151520
35.508333	12.919719	-0.151520
35.510002	12.919602	-0.151518
35.511666	12.918788	-0.151515
35.513334	12.919212	-0.151510
35.514998	12.918581	-0.151506
35.516667	12.917883	-0.151501
35.518335	12.917203	-0.151496
35.519999	12.917845	-0.151491
35.521667	12.917291	-0.151486
35.523332	12.916627	-0.151480
35.525000	12.915453	-0.151476
35.526668	12.915959	-0.151475
35.528333	12.915730	-0.151476
35.530001	12.914675	-0.151479
35.531665	12.914742	-0.151482
35.533333	12.914733	-0.151484
35.535002	12.915406	-0.151488
35.536666	12.913104	-0.151491
35.538334	12.913624	-0.151494
35.539998	12.913917	-0.151494
35.541667	12.912419	-0.151492
35.543335	12.912998	-0.151486
35.544999	12.912340	-0.151480
35.546667	12.911537	-0.151475
35.548332	12.911771	-0.151467
35.550000	12.911038	-0.151461
35.551668	12.911757	-0.151454
35.553333	12.910502	-0.151448
35.555001	12.910072	-0.151445
35.556665	12.910082	-0.151445
35.558333	12.908236	-0.151445
35.560002	12.909109	-0.151447
35.561666	12.910789	-0.151449
35.563334	12.909027	-0.151450
35.564998	12.907344	-0.151451
35.566667	12.908151	-0.151450
35.568335	12.907486	-0.151451
35.569999	12.907161	-0.151452
35.571667	12.907242	-0.151453
35.573332	12.907781	-0.151453
35.575000	12.906024	-0.151454
35.576668	12.906075	-0.151454
35.578333	12.906049	-0.151454
35.580001	12.906526	-0.151454
35.581665	12.904835	-0.151453
35.583333	12.905253	-0.151450
35.585002	12.904341	-0.151446
35.586666	12.904552	-0.151444
35.588334	12.903593	-0.151441
35.589998	12.903497	-0.151438
35.591667	12.902449	-0.151434
35.593335	12.902311	-0.151431
35.594999	12.902246	-0.151426
35.596667	12.902457	-0.151423
35.598332	12.901415	-0.151422
35.600000	12.901099	-0.151422
35.601668	12.901348	-0.151423
35.603333	12.901009	-0.151426
35.605001	12.900208	-0.151428
35.606665	12.900359	-0.151431
35.608333	12.899519	-0.151434
35.610002	12.898970	-0.151435
35.611666	12.898540	-0.151435
35.613334	12.897938	-0.151434
35.614998	12.897924	-0.151433
35.616667	12.897377	-0.151433
35.618335	12.897230	-0.151431
35.619999	12.897678	-0.151430
35.621667	12.895948	-0.151430
35.623332	12.896001	-0.151431
35.625000	12.896122	-0.151434
35.626668	12.895749	-0.151435
35.628333	12.895773	-0.151434
35.630001	12.894625	-0.151432
35.631665	12.894623	-0.151430
35.633333	12.894726	-0.151429
35.635002	12.894437	-0.151427
35.636666	12.893734	-0.151424
35.638334	12.893427	-0.151421
35.639998	12.892847	-0.151421
35.641667	12.892438	-0.151421
35.643335	12.892047	-0.151421
35.644999	12.892286	-0.151421
35.646667	12.891747	-0.151421
35.648332	12.891007	-0.151420
35.650000	12.892082	-0.151420
35.651668	12.890852	-0.151419
35.653333	12.890653	-0.151418
35.655001	12.889706	-0.151419
35.656665	12.889579	-0.151420
35.658333	12.889359	-0.151422
35.660002	12.888285	-0.151423
35.661666	12.889564	-0.151423
35.663334	12.887882	-0.151424
35.664998	12.888179	-0.151423
35.666667	12.887125	-0.151422
35.668335	12.887950	-0.151422
35.669999	12.886697	-0.151421
35.671667	12.886772	-0.151418
35.673332	12.886552	-0.151414
35.675000	12.885885	-0.151409
35.676668	12.885974	-0.151404
35.678333	12.885673	-0.151399
35.680001	12.886073	-0.151394
35.681665	12.884533	-0.151391
35.683333	12.884308	-0.151388
35.685002	12.884252	-0.151385
35.686666	12.883673	-0.151382
35.688334	12.883965	-0.151379
35.689998	12.883182	-0.151376
35.691667	12.883083	-0.151374
35.693335	12.882793	-0.151373
35.694999	12.882509	-0.151371
35.696667	12.881872	-0.151370
35.698332	12.881642	-0.151370
35.700000	12.881269	-0.151372
35.701668	12.881101	-0.151376
35.703333	12.880781	-0.151378
35.705001	12.879950	-0.151380
35.706665	12.879557	-0.151382
35.708333	12.879495	-0.151383
35.710002	12.879376	-0.151382
35.711666	12.878333	-0.151381
35.713334	12.877749	-0.151379
35.714998	12.878387	-0.151378
35.716667	12.877417	-0.151375
35.718335	12.876633	-0.151374
35.719999	12.876301	-0.151374
35.721667	12.876564	-0.151375
35.723332	12.876290	-0.151375
35.725000	12.876103	-0.151375
35.726668	12.875515	-0.151375
35.728333	12.874631	-0.151372
35.730001	12.874772	-0.151369
35.731665	12.875207	-0.151366
35.733333	12.874332	-0.151362
35.735002	12.874380	-0.151357
35.736666	12.872600	-0.151353
35.738334	12.874022	-0.151351
35.739998	12.872868	-0.151351
35.741667	12.873083	-0.151352
35.743335	12.872729	-0.151352
35.744999	12.872071	-0.151353
35.746667	12.871911	-0.151354
35.748332	12.870928	-0.151358
35.750000	12.871308	-0.151362
35.751668	12.870501	-0.151364
35.753333	12.869728	-0.151364
35.755001	12.870749	-0.151365
35.756665	12.869564	-0.151366
35.758333	12.869803	-0.151367
35.760002	12.870066	-0.151367
35.761666	12.869405	-0.151366
35.763334	12.868465	-0.151365
35.764998	12.867949	-0.151365
35.766667	12.868074	-0.151363
35.768335	12.867682	-0.151362
35.769999	12.866581	-0.151360
35.771667	12.866385	-0.151358
35.773332	12.866975	-0.151357
35.775000	12.866215	-0.151356
35.776668	12.865896	-0.151355
35.778333	12.865149	-0.151355
35.780001	12.865329	-0.151356
35.781665	12.864616	-0.151357
35.783333	12.865618	-0.151361
35.785002	12.863084	-0.151363
35.786666	12.864290	-0.151367
35.788334	12.864060	-0.151369
35.789998	12.863613	-0.151371
35.791667	12.862167	-0.151371
35.793335	12.862441	-0.151369
35.794999	12.862219	-0.151367
35.796667	12.861843	-0.151364
35.798332	12.861468	-0.151362
35.800000	12.860772	-0.151359
35.801668	12.860918	-0.151355
35.803333	12.860394	-0.151354
35.805001	12.860872	-0.151353
35.806665	12.859613	-0.151353
35.808333	12.859903	-0.151353
35.810002	12.859369	-0.151352
35.811666	12.858569	-0.151351
35.813334	12.857265	-0.151350
35.814998	12.858158	-0.151347
35.816667	12.857274	-0.151345
35.818335	12.857462	-0.151340
35.819999	12.856960	-0.151335
35.821667	12.857953	-0.151330
35.823332	12.856259	-0.151325
35.825000	12.857114	-0.151323
35.826668	12.856369	-0.151321
35.828333	12.855888	-0.151320
35.830001	12.856530	-0.151321
35.831665	12.855671	-0.151324
35.833333	12.854273	-0.151327
35.835002	12.854431	-0.151331
35.836666	12.853056	-0.151335
35.838334	12.852587	-0.151335
35.839998	12.853164	-0.151334
35.841667	12.852386	-0.151333
35.843335	12.851928	-0.151331
35.844999	12.851130	-0.151330
35.846667	12.852525	-0.151330
35.848332	12.851924	-0.151329
35.850000	12.851242	-0.151328
35.851668	12.850374	-0.151328
35.853333	12.850087	-0.151328
35.855001	12.850458	-0.151328
35.856665	12.849162	-0.151328
35.858333	12.850191	-0.151328
35.860002	12.848659	-0.151327
35.861666	12.848707	-0.151328
35.863334	12.848155	-0.151329
35.864998	12.847020	-0.151330
35.866667	12.848469	-0.151329
35.868335	12.847790	-0.151328
35.869999	12.846254	-0.151327
35.871667	12.846599	-0.151325
35.873332	12.846133	-0.151324
35.875000	12.846533	-0.151320
35.876668	12.846314	-0.151317
35.878333	12.845509	-0.151313
35.880001	12.845608	-0.151310
35.881665	12.845098	-0.151304
35.883333	12.844658	-0.151300
35.885002	12.843421	-0.151298
35.886666	12.844714	-0.151296
35.888334	12.843309	-0.151293
35.889998	12.843632	-0.151291
35.891667	12.842868	-0.151290
35.893335	12.842383	-0.151290
35.894999	12.842778	-0.151291
35.896667	12.840722	-0.151294
35.898332	12.841838	-0.151299
35.900000	12.840647	-0.151303
35.901668	12.841222	-0.151304
35.903333	12.841137	-0.151305
35.905001	12.840298	-0.151305
35.906665	12.840966	-0.151307
35.908333	12.840122	-0.151307
35.910002	12.839671	-0.151307
35.911666	12.838977	-0.151305
35.913334	12.839487	-0.151304
35.914998	12.838947	-0.151301
35.916667	12.837914	-0.151298
35.918335	12.838210	-0.151297
35.919999	12.837398	-0.151294
35.921667	12.836827	-0.151293
35.923332	12.837480	-0.151293
35.925000	12.836466	-0.151293
35.926668	12.836977	-0.151294
35.928333	12.835743	-0.151294
35.930001	12.835782	-0.151294
35.931665	12.835490	-0.151292
35.933333	12.834903	-0.151290
35.935002	12.835083	-0.151287
35.936666	12.834274	-0.151284
35.938334	12.834354	-0.151284
35.939998	12.832693	-0.151284
35.941667	12.832300	-0.151285
35.943335	12.833667	-0.151285
35.944999	12.832621	-0.151286
35.946667	12.832762	-0.151288
35.948332	12.832319	-0.151289
35.950000	12.831193	-0.151289
35.951668	12.830959	-0.151290
35.953333	12.829682	-0.151290
35.955001	12.830064	-0.151289
35.956665	12.830351	-0.151285
35.958333	12.829255	-0.151282
35.960002	12.828629	-0.151279
35.961666	12.828676	-0.151275
35.963334	12.828757	-0.151270
35.964998	12.828229	-0.151265
35.966667	12.828166	-0.151262
35.968335	12.827538	-0.151259
35.969999	12.826911	-0.151257
35.971667	12.826856	-0.151254
35.973332	12.826827	-0.151251
35.975000	12.826298	-0.151248
35.976668	12.825368	-0.151249
35.978333	12.825375	-0.151249
35.980001	12.825011	-0.151248
35.981665	12.824458	-0.151245
35.983333	12.825318	-0.151243
35.985002	12.824172	-0.151241
35.986666	12.823948	-0.151240
35.988334	12.823396	-0.151241
35.989998	12.823069	-0.151243
35.991667	12.822958	-0.151246
35.993335	12.823134	-0.151249
35.994999	12.822387	-0.151252
35.996667	12.821499	-0.151253
35.998332	12.821396	-0.151253
36.000000	12.820992	-0.151252
36.001668	12.821469	-0.151250
36.003333	12.820363	-0.151245
36.005001	12.820199	-0.151238
36.006665	12.819787	-0.151231
36.008333	12.818919	-0.151224
36.010002	12.819207	-0.151217
36.011666	12.819201	-0.151210
36.013334	12.819574	-0.151204
36.014998	12.818015	-0.151201
36.016667	12.817737	-0.151199
36.018335	12.817286	-0.151199
36.019999	12.816274	-0.151199
36.021667	12.816942	-0.151198
36.023332	12.815258	-0.151197
36.025000	12.815710	-0.151197
36.026668	12.815207	-0.151197
36.028333	12.815689	-0.151197
36.030001	12.814192	-0.151194
36.031665	12.814359	-0.151190
36.033333	12.814438	-0.151184
36.035002	12.813934	-0.151179
36.036666	12.812225	-0.151174
36.038334	12.813095	-0.151170
36.039998	12.812669	-0.151168
36.041667	12.812206	-0.151167
36.043335	12.811808	-0.151166
36.044999	12.811013	-0.151166
36.046667	12.811023	-0.151164
36.048332	12.812262	-0.151162
36.050000	12.810863	-0.151156
36.051668	12.810443	-0.151150
36.053333	12.811401	-0.151146
36.055001	12.809693	-0.151142
36.056665	12.809722	-0.151138
36.058333	12.809627	-0.151135
36.060002	12.808973	-0.151133
36.061666	12.808102	-0.151131
36.063334	12.808915	-0.151127
36.064998	12.809480	-0.151121
36.066667	12.808047	-0.151114
36.068335	12.808946	-0.151107
36.069999	12.808001	-0.151101
36.071667	12.806828	-0.151097
36.073332	12.806417	-0.151095
36.075000	12.807233	-0.151096
36.076668	12.805421	-0.151097
36.078333	12.805792	-0.151099
36.080001	12.805096	-0.151100
36.081665	12.805329	-0.151103
36.083333	12.805283	-0.151104
36.085002	12.804633	-0.151103
36.086666	12.804447	-0.151102
36.088334	12.804050	-0.151100
36.089998	12.803766	-0.151097
36.091667	12.802943	-0.151095
36.093335	12.803285	-0.151096
36.094999	12.802218	-0.151098
36.096667	12.802053	-0.151097
36.098332	12.801525	-0.151093
36.100000	12.800959	-0.151089
36.101668	12.800892	-0.151086
36.103333	12.800406	-0.151083
36.105001	12.799720	-0.151080
36.106665	12.799909	-0.151078
36.108333	12.799428	-0.151077
36.110002	12.799068	-0.151075
36.111666	12.798903	-0.151076
36.113334	12.799110	-0.151079
36.114998	12.797927	-0.151081
36.116667	12.796434	-0.151082
36.118335	12.797667	-0.151083
36.119999	12.797561	-0.151081
36.121667	12.797458	-0.151077
36.123332	12.796210	-0.151072
36.125000	12.797143	-0.151067
36.126668	12.795767	-0.151063
36.128333	12.795432	-0.151058
36.130001	12.795238	-0.151054
36.131665	12.794223	-0.151051
36.133333	12.795125	-0.151048
36.135002	12.793391	-0.151046
36.136666	12.794610	-0.151045
36.138334	12.793737	-0.151041
36.139998	12.793652	-0.151037
36.141667	12.793453	-0.151035
36.143335	12.791954	-0.151032
36.144999	12.792900	-0.151030
36.146667	12.791574	-0.151027
36.148332	12.791283	-0.151024
36.150000	12.791817	-0.151023
36.151668	12.791074	-0.151023
36.153333	12.790509	-0.151024
36.155001	12.790144	-0.151023
36.156665	12.789502	-0.151021
36.158333	12.789308	-0.151020
36.160002	12.790083	-0.151019
36.161666	12.788709	-0.151019
36.163334	12.788302	-0.151018
36.164998	12.788208	-0.151018
36.166667	12.788832	-0.151020
36.168335	12.787914	-0.151021
36.169999	12.787721	-0.151023
36.171667	12.787873	-0.151026
36.173332	12.787623	-0.151027
36.175000	12.786632	-0.151027
36.176668	12.786427	-0.151029
36.178333	12.786501	-0.151030
36.180001	12.786443	-0.151031
36.181665	12.785675	-0.151031
36.183333	12.784480	-0.151030
36.185002	12.784656	-0.151027
36.186666	12.784570	-0.151026
36.188334	12.784644	-0.151026
36.189998	12.783048	-0.151025
36.191667	12.783592	-0.151025
36.193335	12.782846	-0.151025
36.194999	12.782103	-0.151026
36.196667	12.781865	-0.151029
36.198332	12.782542	-0.151030
36.200000	12.781507	-0.151029
36.201668	12.780643	-0.151029
36.203333	12.780103	-0.151027
36.205001	12.779674	-0.151022
36.206665	12.781018	-0.151018
36.208333	12.779206	-0.151014
36.210002	12.779428	-0.151010
36.211666	12.779525	-0.151007
36.213334	12.778490	-0.151005
36.214998	12.778533	-0.151005
36.216667	12.778316	-0.151007
36.218335	12.777658	-0.151010
36.219999	12.778279	-0.151013
36.221667	12.777683	-0.151015
36.223332	12.777264	-0.151016
36.225000	12.776761	-0.151017
36.226668	12.777225	-0.151016
36.228333	12.775863	-0.151014
36.230001	12.774841	-0.151012
36.231665	12.774883	-0.151011
36.233333	12.774987	-0.151011
36.235002	12.774815	-0.151011
36.236666	12.774361	-0.151012
36.238334	12.773475	-0.151013
36.239998	12.773146	-0.151016
36.241667	12.774152	-0.151019
36.243335	12.772532	-0.151022
36.244999	12.772547	-0.151022
36.246667	12.772050	-0.151021
36.248332	12.771537	-0.151021
36.250000	12.771450	-0.151021
36.251668	12.771208	-0.151020
36.253333	12.770453	-0.151019
36.255001	12.771224	-0.151018
36.256665	12.770373	-0.151017
36.258333	12.769924	-0.151017
36.260002	12.769111	-0.151018
36.261666	12.768843	-0.151015
36.263334	12.768480	-0.151013
36.264998	12.769212	-0.151011
36.266667	12.768735	-0.151008
36.268335	12.766935	-0.151007
36.269999	12.768284	-0.151006
36.271667	12.767241	-0.151004
36.273332	12.766520	-0.151005
36.275000	12.766566	-0.151004
36.276668	12.766822	-0.151004
36.278333	12.765678	-0.151006
36.280001	12.765325	-0.151005
36.281665	12.764870	-0.151003
36.283333	12.765241	-0.151000
36.285002	12.765738	-0.150997
36.286666	12.764846	-0.150995
36.288334	12.763321	-0.150995
36.289998	12.763747	-0.150996
36.291667	12.762718	-0.150998
36.293335	12.762465	-0.151003
36.294999	12.763914	-0.151007
36.296667	12.762698	-0.151010
36.298332	12.761402	-0.151012
36.300000	12.760864	-0.151015
36.301668	12.761212	-0.151016
36.303333	12.759969	-0.151016
36.305001	12.759529	-0.151016
36.306665	12.760647	-0.151015
36.308333	12.759353	-0.151014
36.310002	12.760115	-0.151013
36.311666	12.757978	-0.151012
36.313334	12.758298	-0.151012
36.314998	12.757551	-0.151010
36.316667	12.757498	-0.151009
36.318335	12.758191	-0.151008
36.319999	12.757605	-0.151007
36.321667	12.756898	-0.151007
36.323332	12.756297	-0.151007
36.325000	12.756186	-0.151007
36.326668	12.756009	-0.151006
36.328333	12.755799	-0.151006
36.330001	12.756311	-0.151006
36.331665	12.754605	-0.151003
36.333333	12.754726	-0.151001
36.335002	12.755842	-0.150997
36.336666	12.754207	-0.150993
36.338334	12.753512	-0.150988
36.339998	12.753002	-0.150983
36.341667	12.753666	-0.150978
36.343335	12.753763	-0.150975
36.344999	12.751961	-0.150971
36.346667	12.752679	-0.150970
36.348332	12.752836	-0.150969
36.350000	12.751702	-0.150970
36.351668	12.750424	-0.150970
36.353333	12.751323	-0.150971
36.355001	12.751080	-0.150971
36.356665	12.749681	-0.150968
36.358333	12.750984	-0.150965
36.360002	12.750753	-0.150965
36.361666	12.748286	-0.150967
36.363334	12.748712	-0.150968
36.364998	12.748676	-0.150968
36.366667	12.748116	-0.150969
36.368335	12.748315	-0.150971
36.369999	12.747893	-0.150974
36.371667	12.747181	-0.150976
36.373332	12.747044	-0.150977
36.375000	12.745598	-0.150978
36.376668	12.746986	-0.150976
36.378333	12.745768	-0.150976
36.380001	12.745749	-0.150976
36.381665	12.744979	-0.150975
36.383333	12.744847	-0.150970
36.385002	12.744436	-0.150963
36.386666	12.744690	-0.150958
36.388334	12.744082	-0.150954
36.389998	12.743104	-0.150952
36.391667	12.743202	-0.150950
36.393335	12.742735	-0.150948
36.394999	12.741955	-0.150943
36.396667	12.741551	-0.150941
36.398332	12.741064	-0.150939
36.400000	12.741076	-0.150935
36.401668	12.740731	-0.150932
36.403333	12.741081	-0.150930
36.405001	12.741081	-0.150929
36.406665	12.740207	-0.150928
36.408333	12.739207	-0.150929
36.410002	12.738729	-0.150931
36.411666	12.739000	-0.150930
36.413334	12.738438	-0.150929
36.414998	12.737916	-0.150928
36.416667	12.737967	-0.150925
36.418335	12.737921	-0.150923
36.419999	12.736496	-0.150922
36.421667	12.737875	-0.150921
36.423332	12.735676	-0.150921
36.425000	12.735586	-0.150921
36.426668	12.735515	-0.150920
36.428333	12.735435	-0.150918
36.430001	12.735545	-0.150915
36.431665	12.734418	-0.150913
36.433333	12.734092	-0.150909
36.435002	12.734494	-0.150906
36.436666	12.733400	-0.150905
36.438334	12.733169	-0.150905
36.439998	12.733919	-0.150902
36.441667	12.732508	-0.150899
36.443335	12.731971	-0.150896
36.444999	12.732334	-0.150893
36.446667	12.731980	-0.150890
36.448332	12.731969	-0.150888
36.450000	12.731489	-0.150888
36.451668	12.731342	-0.150887
36.453333	12.730973	-0.150886
36.455001	12.731172	-0.150883
36.456665	12.730262	-0.150880
36.458333	12.729679	-0.150878
36.460002	12.729903	-0.150875
36.461666	12.729908	-0.150872
36.463334	12.729441	-0.150869
36.464998	12.729362	-0.150866
36.466667	12.728909	-0.150863
36.468335	12.728672	-0.150861
36.469999	12.728257	-0.150859
36.471667	12.726650	-0.150856
36.473332	12.727829	-0.150853
36.475000	12.726971	-0.150850
36.476668	12.726418	-0.150848
36.478333	12.726324	-0.150847
36.480001	12.725615	-0.150846
36.481665	12.725511	-0.150848
36.483333	12.726087	-0.150852
36.485002	12.724792	-0.150854
36.486666	12.725012	-0.150856
36.488334	12.725057	-0.150856
36.489998	12.723560	-0.150857
36.491667	12.723619	-0.150858
36.493335	12.723576	-0.150860
36.494999	12.723312	-0.150860
36.496667	12.723120	-0.150860
36.498332	12.722742	-0.150859
36.500000	12.721994	-0.150857
36.501668	12.721446	-0.150857
36.503333	12.721239	-0.150856
36.505001	12.721517	-0.150854
36.506665	12.721094	-0.150850
36.508333	12.720736	-0.150846
36.510002	12.719222	-0.150845
36.511666	12.719336	-0.150844
36.513334	12.719026	-0.150842
36.514998	12.717817	-0.150838
36.516667	12.718411	-0.150835
36.518335	12.717843	-0.150834
36.519999	12.718410	-0.150834
36.521667	12.717946	-0.150834
36.523332	12.717802	-0.150836
36.525000	12.716886	-0.150838
36.526668	12.715929	-0.150838
36.528333	12.716118	-0.150837
36.530001	12.715236	-0.150837
36.531665	12.715040	-0.150839
36.533333	12.714430	-0.150839
36.535002	12.714706	-0.150838
36.536666	12.714594	-0.150836
36.538334	12.713932	-0.150833
36.539998	12.713712	-0.150830
36.541667	12.712685	-0.150829
36.543335	12.712823	-0.150831
36.544999	12.713220	-0.150832
36.546667	12.710879	-0.150832
36.548332	12.711517	-0.150833
36.550000	12.711546	-0.150834
36.551668	12.710782	-0.150834
36.553333	12.710592	-0.150832
36.555001	12.710766	-0.150828
36.556665	12.709919	-0.150824
36.558333	12.709610	-0.150821
36.560002	12.709416	-0.150817
36.561666	12.709101	-0.150817
36.563334	12.709042	-0.150817
36.564998	12.708761	-0.150818
36.566667	12.707367	-0.150819
36.568335	12.707273	-0.150819
36.569999	12.708034	-0.150817
36.571667	12.707906	-0.150814
36.573332	12.707057	-0.150809
36.575000	12.705965	-0.150803
36.576668	12.705809	-0.150799
36.578333	12.706198	-0.150795
36.580001	12.706053	-0.150790
36.581665	12.704604	-0.150786
36.583333	12.705300	-0.150782
36.585002	12.704601	-0.150778
36.586666	12.704060	-0.150775
36.588334	12.703222	-0.150774
36.589998	12.703307	-0.150774
36.591667	12.702887	-0.150774
36.593335	12.703823	-0.150774
36.594999	12.702261	-0.150775
36.596667	12.701810	-0.150776
36.598332	12.701251	-0.150777
36.600000	12.701548	-0.150778
36.601668	12.701345	-0.150779
36.603333	12.701087	-0.150779
36.605001	12.700212	-0.150777
36.606665	12.700624	-0.150775
36.608333	12.700371	-0.150773
36.610002	12.699246	-0.150769
36.611666	12.699416	-0.150767
36.613334	12.698565	-0.150766
36.614998	12.697884	-0.150766
36.616667	12.697870	-0.150765
36.618335	12.698208	-0.150764
36.619999	12.698503	-0.150762
36.621667	12.697886	-0.150760
36.623332	12.697549	-0.150759
36.625000	12.696294	-0.150757
36.626668	12.696766	-0.150754
36.628333	12.695257	-0.150749
36.630001	12.695312	-0.150745
36.631665	12.695872	-0.150743
36.633333	12.695400	-0.150742
36.635002	12.695518	-0.150741
36.636666	12.694633	-0.150740
36.638334	12.694981	-0.150739
36.639998	12.694357	-0.150740
36.641667	12.694159	-0.150738
36.643335	12.692607	-0.150734
36.644999	12.691593	-0.150730
36.646667	12.691486	-0.150724
36.648332	12.690657	-0.150720
36.650000	12.691185	-0.150715
36.651668	12.691351	-0.150713
36.653333	12.689913	-0.150713
36.655001	12.689894	-0.150714
36.656665	12.690358	-0.150717
36.658333	12.689678	-0.150721
36.660002	12.688968	-0.150725
36.661666	12.690002	-0.150728
36.663334	12.688272	-0.150728
36.664998	12.688771	-0.150728
36.666667	12.687152	-0.150728
36.668335	12.687553	-0.150724
36.669999	12.686617	-0.150720
36.671667	12.686487	-0.150717
36.673332	12.686573	-0.150714
36.675000	12.686072	-0.150713
36.676668	12.684941	-0.150711
36.678333	12.685151	-0.150711
36.680001	12.686383	-0.150711
36.681665	12.685155	-0.150712
36.683333	12.684884	-0.150713
36.685002	12.684796	-0.150712
36.686666	12.683675	-0.150710
36.688334	12.684707	-0.150707
36.689998	12.683554	-0.150701
36.691667	12.682942	-0.150696
36.693335	12.682698	-0.150690
36.694999	12.681657	-0.150684
36.696667	12.682581	-0.150681
36.698332	12.681312	-0.150679
36.700000	12.681091	-0.150678
36.701668	12.681866	-0.150677
36.703333	12.679868	-0.150677
36.705001	12.680410	-0.150679
36.706665	12.679436	-0.150680
36.708333	12.678733	-0.150679
36.710002	12.679761	-0.150676
36.711666	12.678082	-0.150672
36.713334	12.679360	-0.150669
36.714998	12.678775	-0.150665
36.716667	12.678091	-0.150662
36.718335	12.677032	-0.150658
36.719999	12.677486	-0.150655
36.721667	12.677349	-0.150653
36.723332	12.676650	-0.150653
36.725000	12.676473	-0.150656
36.726668	12.675712	-0.150660
36.728333	12.676495	-0.150664
36.730001	12.674896	-0.150667
36.731665	12.675821	-0.150671
36.733333	12.675127	-0.150672
36.735002	12.674930	-0.150675
36.736666	12.674669	-0.150675
36.738334	12.673502	-0.150675
36.739998	12.673234	-0.150672
36.741667	12.672332	-0.150669
36.743335	12.672901	-0.150667
36.744999	12.673141	-0.150666
36.746667	12.671544	-0.150667
36.748332	12.671860	-0.150669
36.750000	12.671336	-0.150672
36.751668	12.670947	-0.150676
36.753333	12.670367	-0.150678
36.755001	12.671000	-0.150681
36.756665	12.669462	-0.150685
36.758333	12.668931	-0.150687
36.760002	12.669277	-0.150689
36.761666	12.669383	-0.150689
36.763334	12.668756	-0.150689
36.764998	12.668578	-0.150689
36.766667	12.667987	-0.150689
36.768335	12.668610	-0.150690
36.769999	12.667621	-0.150693
36.771667	12.666821	-0.150695
36.773332	12.666581	-0.150698
36.775000	12.666645	-0.150701
36.776668	12.666722	-0.150704
36.778333	12.665366	-0.150706
36.780001	12.665722	-0.150707
36.781665	12.665424	-0.150706
36.783333	12.664106	-0.150704
36.785002	12.664096	-0.150703
36.786666	12.664454	-0.150703
36.788334	12.663915	-0.150703
36.789998	12.663738	-0.150704
36.791667	12.663647	-0.150706
36.793335	12.662538	-0.150710
36.794999	12.663069	-0.150714
36.796667	12.662506	-0.150720
36.798332	12.660994	-0.150725
36.800000	12.661131	-0.150730
36.801668	12.661904	-0.150734
36.803333	12.660119	-0.150737
36.805001	12.659665	-0.150739
36.806665	12.660074	-0.150741
36.808333	12.659996	-0.150744
36.810002	12.658626	-0.150746
36.811666	12.659457	-0.150746
36.813334	12.659129	-0.150744
36.814998	12.659286	-0.150741
36.816667	12.659455	-0.150738
36.818335	12.658514	-0.150734
36.819999	12.659048	-0.150732
36.821667	12.657375	-0.150732
36.823332	12.657619	-0.150731
36.825000	12.657366	-0.150733
36.826668	12.656396	-0.150734
36.828333	12.655921	-0.150735
36.830001	12.656206	-0.150735
36.831665	12.654766	-0.150734
36.833333	12.655330	-0.150731
36.835002	12.654662	-0.150730
36.836666	12.654227	-0.150729
36.838334	12.654284	-0.150728
36.839998	12.654182	-0.150729
36.841667	12.652829	-0.150730
36.843335	12.652928	-0.150732
36.844999	12.652374	-0.150733
36.846667	12.652044	-0.150732
36.848332	12.652071	-0.150731
36.850000	12.651762	-0.150729
36.851668	12.651193	-0.150726
36.853333	12.651820	-0.150725
36.855001	12.650364	-0.150724
36.856665	12.649744	-0.150725
36.858333	12.648991	-0.150726
36.860002	12.649618	-0.150729
36.861666	12.649598	-0.150732
36.863334	12.650037	-0.150736
36.864998	12.648781	-0.150740
36.866667	12.647701	-0.150743
36.868335	12.647613	-0.150746
36.869999	12.646684	-0.150749
36.871667	12.645992	-0.150754
36.873332	12.647162	-0.150760
36.875000	12.645213	-0.150767
36.876668	12.645694	-0.150771
36.878333	12.646152	-0.150774
36.880001	12.645478	-0.150776
36.881665	12.644912	-0.150778
36.883333	12.644407	-0.150778
36.885002	12.643624	-0.150778
36.886666	12.643450	-0.150778
36.888334	12.643062	-0.150776
36.889998	12.643901	-0.150778
36.891667	12.642935	-0.150780
36.893335	12.643186	-0.150783
36.894999	12.641222	-0.150785
36.896667	12.641150	-0.150785
36.898332	12.642165	-0.150785
36.900000	12.641298	-0.150786
36.901668	12.640759	-0.150786
36.903333	12.640984	-0.150785
36.905001	12.640905	-0.150784
36.906665	12.638563	-0.150781
36.908333	12.639151	-0.150778
36.910002	12.639017	-0.150776
36.911666	12.638966	-0.150774
36.913334	12.638759	-0.150773
36.914998	12.638547	-0.150772
36.916667	12.637836	-0.150773
36.918335	12.637877	-0.150773
36.919999	12.637990	-0.150774
36.921667	12.637668	-0.150774
36.923332	12.636885	-0.150772
36.925000	12.636010	-0.150769
36.926668	12.636177	-0.150765
36.928333	12.635218	-0.150762
